Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,avg val received,avg val sent,total Ether sent,total ether received,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent token name, ERC20 uniq rec token name,unique_sent_addresses,unique_received_addresses,failed_tx_ratio,avg_gas_used,total_tx_count,sent_received_ratio,erc20_total_txs,address,FLAG,goplus_flags,source
158.92,0.0,317.83,2,1,0,101.0,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
6.33,827.0,127797.32,200,153,0,16.394741,12.541513,2508.30261,2508.395377,0.092767484,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,5.53,1,1,0,1.0,0.999214,0.99921394,1.0,0.00078606,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
63.77,0.53,319.92,5,2,0,50.5,20.199501,100.9975038,101.0,0.002496218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
9510.07,3245.11,408841.33,29,41,0,31.637018,49.810345,1444.5,1297.117758,-147.38224219999995,0.001400242,2500.0,5.0,3.0,4.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,2159.83,226781.67,0,105,1,0.267004,0.0,0.0,28.03546872,28.03546872,1.405898609,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
43639.38,5241.97,239164.8,5,4,0,62.182347,49.745562,248.7278103,248.7293889,0.001578607,3759.328608,0.0,0.0,7.0,0.0,8.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
14.55,0.0,58.2,4,1,0,101.0,25.249475,100.9979,101.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
22.72,0.0,68.17,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,4367.91,283914.35,0,65,1,1.981794,0.0,0.0,128.8165792,128.8165792,608.7600221,0.0,0.0,5.0,0.0,5.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2241.31,3163.31,1009136.32,271,127,0,14.252173999999998,6.818325,1847.766083,1810.026085,-37.73999853,45584626.18,43964535.3,27.0,100.0,17.0,52.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1655.11,226749.78,0,137,1,0.863885,0.0,0.0,118.3523082,118.3523082,3.0253068030000003,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,10.17,1,1,0,2.8833900000000003,2.8829700000000003,2.88297041,2.88339041,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1484.33,198899.82,0,134,1,0.466209,0.0,0.0,62.47204611,62.47204611,2.241662097,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
540.28,11640.84,124512.68,15,10,0,0.996081,0.7289680000000001,10.9345176,9.960810645,-0.973706956,2331.121231,4830.121231,2.0,3.0,3.0,3.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
8.03,28908.46,57832.97,2,2,0,21.426544,21.422674,42.84534766,42.85308779,0.007740133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,0.0,0,1,0,0.001,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
30130.14,21928.78,282223.38,5,6,0,0.511538,0.613313,3.06656274,3.06922974,0.002667,458.9707349,0.0,0.0,4.0,0.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
35745.78,147330.43,915381.07,5,5,0,0.030237,0.029726,0.1486288919999999,0.1511845919999999,0.0025557,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
202252.36,13562.51,485879.8,2,6,0,2.358151,7.073171,14.14634161,14.1489036,0.002561992,1092.7032880000004,0.0,0.0,9.0,0.0,10.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
7004.39,3536.66,28155.42,2,4,0,3.25729,1.51853,3.03706,13.02916,9.9921,1994.620171,0.0,0.0,13.0,0.0,15.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
304.04,3971.25,76043.17,15,18,0,0.868498,1.041497,15.62245695,15.63296467,0.010507718,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
399.74,3543.68,41778.63,7,11,0,1.483379,2.330503,16.31352422,16.31717022,0.003646,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
13.84,0.0,41.53,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
162.48,0.26,325.75,2,3,0,33.666667,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
23.98,0.25,72.45,3,2,0,50.5,33.666152000000004,100.9984557,101.0,0.001544256,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,556.97,1,1,0,2.242154,2.241534,2.24153432,2.24215432,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
157.46,0.0,314.92,2,1,0,101.0,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,298742.07,1,1,0,0.049,0.046721,0.046721173,0.049,0.002278827,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
137489.38,8157.59,574430.28,4,3,0,5.54753,4.160093,16.64037167,16.64259037,0.002218699,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,34.1,1,1,0,6.031587,6.031083,6.03108261,6.03158661,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
35.63,0.82,322.3,9,2,0,50.5,11.221465,100.9931873,101.0,0.006812682,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
6086.4,181.83,43150.27,7,3,0,0.718,0.880142,6.160991959,2.154,-4.006991959,161.60501409999995,161.5943248,1.0,2.0,1.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
54.37,3596.58,857011.93,85,237,0,0.356938,0.994212,84.50803022,84.59420661,0.0861763919999999,0.030573766,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2203.76,24242.04,764723.88,39,28,0,0.89475,0.6414890000000001,25.01806701,25.05298766,0.034920651,16119.51694,6864.387704000002,12.0,12.0,6.0,10.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
106.83,0.6,321.68,3,2,0,50.5,33.666179,100.9985356,101.0,0.001464437,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
11789.81,5080.5,107931.13,7,5,0,2.036677,1.451518,10.16062826,10.18338359,0.022755334,100.00781440000002,100.0000034,2.0,3.0,2.0,3.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
543.68,140802.81,379467.15,180,2,1,0.746,0.006572,1.183,1.492,0.309,525.3572781,0.0,0.0,6.0,0.0,8.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,7086.74,226775.6,0,32,1,3.4293910000000003,0.0,0.0,109.74052140000002,109.74052140000002,3.769928166,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
4636.83,3522.14,511027.08,54,74,0,0.12541,0.170878,9.227423849,9.280326294,0.052902445,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
160.91,1.21,324.23,2,2,0,50.5,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
14.7,61333.2,613478.98,10,10,0,0.141095,0.140548,1.405478611,1.41095273,0.005474119,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,44.1,1,1,0,0.154393,0.152193,0.15219348,0.15439348,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.11,0.0,6.32,3,2,0,1000.5,666.999528,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
22.29,0.0,66.87,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,2272.6,1,1,0,0.255252,0.254632,0.254631806,0.255251806,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
161.34,0.0,322.68,2,1,0,101.0,50.499492,100.9989842,101.0,0.00101578,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
64156.09,38068.75,920023.6,9,9,0,113.80685,115.098875,1035.889875,1024.261652,-11.62822333,2.173289297,2.173289297,1.0,4.0,1.0,5.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
705.79,2807.26,545737.73,284,123,0,40.278906,19.686058,5590.840545,4954.305436,-636.5351088,3048232.813,3018210.831,25.0,35.0,23.0,31.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
26.2,2225.82,1110764.03,173,497,0,0.586175,1.683325,291.2152855,291.32877169999995,0.1134862,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,22101.7,198915.27,0,9,1,1.820029,0.0,0.0,16.38026004,16.38026004,0.550472776,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
6208.53,14828.71,155256.32,11,6,0,14.469703,5.165039,56.8154324,86.81821533,30.00278293,16658.32013,15023.8295,1.0,9.0,2.0,12.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
17439.26,19604.18,1287980.57,48,23,0,8.195674,3.843092,184.4684208,188.5005062,4.03208544,3660.721270000002,100.0,1.0,11.0,1.0,16.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
161.96,0.75,326.17,2,3,0,33.666667,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
77025.79,3194.35,423461.22,5,12,0,47.591667,114.219105,571.0955271,571.1,0.00447285,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,7581.44,1031076.45,0,136,1,1.931871,0.0,0.0,262.7344024,262.7344024,0.004,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
22695.66,0.0,181565.32,8,1,0,36.999582,4.624507,36.99605379,36.99958179,0.003528,602.7274673,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
103.87,0.0,311.62,3,1,0,101.0,33.66617100000001,100.9985118,101.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
25.06,119.08,252113.02,9984,16,0,3.096523,0.002997,29.9204,49.54436408,19.62396408,757.9936822999998,0.0,0.0,7.0,0.0,8.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,3.73,1,1,0,0.01,0.009528,0.009528364,0.01,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2649.44,10021.83,1003218.92,42,89,0,0.743069,1.273845,53.5015,66.13313229,12.63163229,15269.76488,4348.595319,15.0,21.0,6.0,21.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
28370.81,1014.25,228994.98,8,2,0,2.052286,0.511496,4.091969129,4.10457274,0.012603611,21348.89604,21010.0,1.0,5.0,1.0,5.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,54306.65,108703.02,1,2,0,0.26649,0.500542,0.50054181,0.5329794,0.03243759,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
37115.4,57800.81,738644.23,9,7,0,1.307003,1.149383,10.34444954,9.14902365,-1.195425888,1056.4254460000002,2500.0,2.0,8.0,2.0,11.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,4614.21,36913.68,0,8,1,2.56695,0.0,0.0,20.53560397,20.53560397,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
162.0,1.68,327.37,2,2,0,50.5,50.499487,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
160.78,0.5,322.55,2,2,0,50.5,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
106.57,0.3,320.3,3,2,0,50.5,33.66617100000001,100.9985118,101.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
176900.38,1356.74,887215.38,5,2,0,200.06835,80.026997,400.1349861,400.1367,0.001713852,10696.22034,30.14081615,1.0,14.0,1.0,18.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2957.69,3739.81,985926.68,150,145,0,0.129996,0.125191,18.77865281,18.84938257,0.070729763,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1828.06,4667.56,189384.47,27,30,0,0.407843,0.452714,12.22327303,12.23528503,0.012012,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
10310.12,4803.89,136728.42,10,7,0,4.728489,3.3071,33.071,33.09942308,0.02842308,10.00000072,3.6e-07,1.0,2.0,1.0,3.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1547.17,201132.63,0,130,1,0.605688,0.0,0.0,78.73938539,78.73938539,1.6571269030000002,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
433.46,139128.79,699545.03,9,5,0,0.256154,0.141919,1.27726692,1.28077104,0.00350412,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
24.18,0.33,73.22,3,2,0,50.5,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
21.2,0.0,63.6,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
25.28,0.23,76.32,3,2,0,50.5,33.666163,100.998488,101.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,5669.39,226775.5,0,40,1,0.742877,0.0,0.0,29.71509743,29.71509743,1.392180943,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
6377.5,26662.47,138537.38,5,4,0,6.019384,4.815123000000002,24.07561623,24.077538,0.001921772,601.5516980000001,1.551698003,1.0,2.0,1.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
130.59,4044.13,993577.92,207,239,0,0.06316,0.072603,15.02882171,15.09527797,0.066456251,4.063344923,100.0,1.0,2.0,1.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
11160.05,4734.65,671971.85,53,17,0,0.32932,0.101045,5.355408334,5.598443208,0.243034874,12194.83763,2838.768831,21.0,34.0,20.0,30.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
498.77,4329.59,250596.9,25,55,0,0.10291,0.225863,5.646573921,5.660034921,0.013461,30.59629879,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
61095.15,4126.96,212174.15,3,7,0,0.693808,1.583618,4.75085408,4.856653556,0.105799476,519.8408519999998,0.0,0.0,6.0,0.0,8.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
18.83,0.0,56.5,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,16442.71,147984.35,0,9,1,2.25982,0.0,0.0,20.33837652,20.33837652,0.373511486,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
6180.19,3503.34,551924.28,74,27,0,3.704406,1.856308,137.366829,100.0189594,-37.34786957,2510786.956,2490621.586,16.0,37.0,17.0,47.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
154.97,0.0,309.93,2,1,0,101.0,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,748.0,1,1,0,0.595,0.594496,0.594496,0.595,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
39.05,4254.59,402665.7,70,94,0,30.462398,40.905797,2863.405756,2863.465396,0.05964,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,3418.04,229008.45,0,67,1,0.574868,0.0,0.0,38.51615993,38.51615993,0.85597681,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
22.27,0.0,66.82,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1.46,0.0,4.37,3,2,0,1000.5,666.999528,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1692.15,226747.95,0,134,1,0.424256,0.0,0.0,56.850304,56.850304,1.079155983,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
4.71,5868.39,622549.07,106,106,0,1.031577,1.031157,109.3026075,109.34712749999998,0.044520003,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1717.95,226769.07,0,132,1,0.688358,0.0,0.0,90.86329272,90.86329272,1.4244526869999998,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2377.24,31322.6,315184.72,14,9,0,0.517354,0.329371,4.6112,4.6561821,0.0449821,67.66328977,0.0,0.0,5.0,0.0,7.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
157.75,0.0,315.5,2,1,0,101.0,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
7.44,13181.85,79135.73,6,6,0,25.309423,25.308661,151.85196340000005,151.8565381,0.00457468,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
20.56,7535.25,188895.23,25,25,0,0.102565,0.102063,2.551578246,2.56412213,0.0125438839999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,3.42,1,1,0,0.929573,0.928445,0.928444568,0.92957276,0.001128192,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
11131.27,3739.28,305322.35,15,37,0,0.5194979999999999,1.28101,19.215153,19.22143333,0.006280327,823.5539967999998,3.3600000000000012e-09,1.0,6.0,1.0,7.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
20308.17,5796.65,635190.98,23,29,0,594.142796,1191.440581,27403.13335,17230.141069999998,-10172.99228,1455.827947,0.0,0.0,6.0,0.0,6.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
163.07,0.06,326.4,2,4,0,25.25,50.499487,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
160.97,0.63,323.22,2,2,0,50.5,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
84210.84,12907.0,278446.52,3,2,0,0.316311,0.21008,0.63023878,0.63262273,0.00238395,153.1752041,140.6758496,1.0,4.0,1.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
52.45,53.48,530058.8,4707,5295,0,9.722319,10.945701,51521.41667,51479.67876,-41.7379145,3111159268.0,586860.1332,1495.0,904.0,7.0,78.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
33772.6,23070.09,408601.4,8,6,0,50.693054,38.019193,304.1535405,304.1583243,0.004783857,9580.355798,9580.355798,2.0,2.0,2.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
3.16,14430.54,43301.08,3,3,0,3.1533330000000004,3.152863,9.458590154,9.46,0.001409846,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
745.89,18610.15,307459.07,13,16,0,5.079551,6.250407,81.25529434,81.27281531,0.01752097,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
363.07,4272.16,1113096.07,230,241,0,0.882273,0.92321,212.3383337,212.62785930000004,0.289525598,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,2.2,1,1,0,0.888333,0.887862,0.88786162,0.88833328,0.00047166,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
93653.5,23400.61,842779.38,7,8,0,62.45441,71.375139,499.6259755,499.63528,0.0093045,3649.942584,0.0,0.0,6.0,0.0,6.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
24559.1,10574.55,368730.98,12,7,0,0.35468,0.185557,2.22668899,2.4827632,0.25607421,1660.011913,1589.070295,9.0,11.0,6.0,11.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.73,1597.27,4800.0,3,3,0,0.390032,0.389515,1.168545542,1.17009666,0.001551118,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1898.41,4227.32,26831.8,3,5,0,0.8726780000000001,1.4404860000000002,4.3214586,4.3633906,0.041932,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.86,19070.37,534050.37,28,28,0,2.298553,2.298133,64.34772599,64.35948599,0.01176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
6729.81,10393.43,44639.9,2,3,0,1.667887,2.501389,5.002778299999999,5.0036603,0.000882,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
105.38,0.63,317.4,3,2,0,50.5,33.66617100000001,100.9985118,101.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1972.06,226787.22,0,115,1,0.936017,0.0,0.0,107.6419719,107.6419719,2.656240274,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
10.06,1294.58,1354179.62,1034,1038,0,0.122084,0.121559,125.69249170000002,126.7230467,1.030555026,0.01,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
107.37,0.63,323.38,3,2,0,50.5,33.66617100000001,100.9985118,101.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
159.52,1779.8,4038.17,3,2,0,1.249556,0.832541,2.49762284,2.49911184,0.001489,708.4513175,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
5630.5,2249.97,55152.2,5,12,0,9.963303,23.911466,119.5573288,119.5596388,0.00231,600.0796795,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
4488.09,19004.3,370338.23,19,15,0,0.736232,0.580435,11.02826109,11.04347606,0.015214967,394.6856802,58.51037509,2.0,5.0,2.0,5.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
21.77,0.0,65.3,3,1,0,101.0,33.665988,100.9979647,101.0,0.002035312,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
30541.58,872.27,123910.83,4,2,0,61.232126,30.615559,122.4622363,122.4642523,0.002016,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
28508.11,26.83,114112.95,4,3,0,3.658333,2.743309,10.973236,10.975,0.001764,0.75093675,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.32,2.33,13.95,4,2,0,0.0035,0.00111,0.004442,0.0069999999999999,0.002558,299.9915561,299.9915,1.0,2.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
3368.53,85188.31,721928.8,12,8,0,1.642418,1.09426,13.13112112,13.13934317,0.00822205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,26149.4,130747.0,0,5,1,25.682267,0.0,0.0,128.41133290000002,128.41133290000002,3.932032736,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
3.22,663.87,1334.17,2,2,0,2.17855,2.178094,4.356188264,4.357100900000002,0.000912636,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.82,0.0,8.47,3,2,0,1000.5,666.999528,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
105.94,0.3,318.42,3,2,0,50.5,33.666179,100.9985356,101.0,0.001464437,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
