Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,avg val received,avg val sent,total Ether sent,total ether received,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent token name, ERC20 uniq rec token name,unique_sent_addresses,unique_received_addresses,failed_tx_ratio,avg_gas_used,total_tx_count,sent_received_ratio,erc20_total_txs,address,FLAG,goplus_flags
0.0,0.0,15949.316666666668,1,1,0,0.14063,0.140189,0.140189,0.14063,0.0,0,0,0,1,0,1,1,1,0.0,21000.0,2,1.0,1,0x51DcD13361C5D921D2C4818e419011301e7BE34e,1,"stealing_attack,phishing_activities,cybercrime"
57637.53333333333,0.0,148634.81666666668,3,1,0,0.2,0.0655676666666666,0.196703,0.2,0.0,0,0,0,1,0,1,3,1,0.0,21000.0,4,3.0,1,0x784205ACD9423a2044D09E41642A71E087162861,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,101673.06666666668,1,1,0,0.1,0.099139,0.099139,0.1,0.0,0,0,0,1,0,1,1,1,0.0,21000.0,2,1.0,1,0xd912289C9F079b0655737a55FD5D745501ECEfc7,1,"stealing_attack,phishing_activities,cybercrime"
0.0,25.8,25707.983333333334,1,4,0,0.235847305,0.94317922,0.94317922,0.94338922,0.0,0,0,0,1,0,1,1,4,0.0,21000.0,5,0.25,1,0x1494403137159bb0dc545d11963fDF797ea1eCAb,1,"stealing_attack,phishing_activities,cybercrime"
0.0,10397.325,47799.71666666667,1,3,0,2.025933333333333,6.07759,6.07759,6.0778,0.0,0,0,0,2,0,2,1,3,0.0,21000.0,4,0.3333333333333333,2,0x43AC6AaE3c5dd21855C3aABe3CADB7dFdCf2E5be,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0.0,0.0,0,0.0,1,0x738a4dAAE8d4A640172fAC4F45B41707BD2197be,1,"stealing_attack,phishing_activities,cybercrime"
22590.233333333334,20728.00833333333,41463.55,2,3,0,1.1702333333333332,1.7544995,3.508999,3.5107,0.0,0,0,0,2,0,2,2,3,0.0,21000.0,5,0.6666666666666666,2,0xea6e18FD3C301e4300BC99B6Db792fcff376Abb4,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0.0,0.0,0,0.0,1,0xc31fB4c352cb68c847715D46D97C1fa2Aa2d0f00,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0.0,0.0,0,0.0,1,0x1447b1cB205158D98FdBd312b37ed9dd1481fB62,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x55456cBd1F11298B80A53c896F4B1dC9Bc16c731,1,"stealing_attack,phishing_activities,cybercrime"
0.0,20152.77833333333,201527.78333333333,0,11,0,0.8742536363636364,0.0,0.0,9.61679,9.61679,0,0,0,10,0,12,0,11,0.0,21000.0,11,0.0,12,0x57DCF20135B0Cb9D167e8ebFe13b84bfD67645ed,1,"stealing_attack,phishing_activities,cybercrime"
1651.4166666666667,1161.9083333333333,12332.083333333334,7,3,0,0.4031863333333333,0.1724917428571428,1.2074422,1.209559,0.0,0,0,0,1,0,1,7,3,0.0,21000.0,10,2.333333333333333,1,0xa2A3a8e4a1877da1C913df7591ac0D72f27D4510,1,"stealing_attack,phishing_activities,cybercrime"
0.0,187.60208333333333,7416.1,1,17,0,1.2367230882352942,21.0240825,21.0240825,21.0242925,0.0,0,0,0,1,0,1,1,16,0.0,21000.0,18,0.0588235294117647,1,0x1cea7999fdafe5d156952ebf1816e8aa67a5485e,1,"stealing_attack,phishing_activities,cybercrime"
1077.73,3476.5,10792.933333333332,11,2,0,1.05,0.3677776545454545,4.0455542,2.1,7.48e-05,0,0,0,0,0,0,7,2,0.0769230769230769,51373.92307692308,13,5.5,0,0xAb1C30cd2d9964b3B845ef744E2E4043739430e5,1,"stealing_attack,phishing_activities,cybercrime"
0.0,763.1166666666667,1684.6166666666666,1,3,0,0.29,0.868729,0.868729,0.87,0.00041,0,0,0,0,0,0,1,3,0.0,21000.0,4,0.3333333333333333,0,0x9D0b8447f16d6bC1de2B52d63e9c487bD778a91D,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0xeB8b629Df028f5353649460F1c06bF394dE8641f,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,11654.283333333333,1,1,0,0.1,0.09916,0.09916,0.1,0.0,0,0,0,0,0,0,1,1,0.0,21000.0,2,1.0,0,0xa5797eA738AbF85Db7B3f2e04A4a40A5180044A8,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,6773.116666666667,1,1,0,0.5,0.49874,0.49874,0.5,0.0,0,0,0,1,0,1,1,1,0.0,21000.0,2,1.0,1,0xfCDd417b449C982Fc9b6d7B117E417682E81b627,1,"stealing_attack,phishing_activities,cybercrime"
2860.2298449612404,3316.93137254902,129766.86666666668,44,18,0,0.906458162222222,0.3703570207879311,16.295708914668968,16.316246919999998,5.33103267e-09,0,0,0,3,0,3,44,15,0.0,21020.90322580645,62,2.4444444444444446,3,0x72A66Bba491F0C696c4c4e3154D07B241d371944,1,"stealing_attack,phishing_activities,cybercrime"
0.0,14.05,2013.7666666666669,1,2,0,5.708144975000001,11.41544995,11.41544995,11.41628995,0.0,0,0,0,0,0,0,1,2,0.0,21000.0,3,0.5,0,0xeacEB8e777dC8b1c11b8730904D13fBDA070846f,1,"stealing_attack,phishing_activities,cybercrime"
0.0,416.175,13983.5,1,3,0,1.2717350033333332,3.81478501,3.81478501,3.81520501,0.0,0,0,0,0,0,0,1,3,0.0,21000.0,4,0.3333333333333333,0,0x0A78fa6Dab70385dD46fbDD20DA5d868EB43F904,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0xEed48722238b98317D849fA591D96B7efBE9B06F,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x0D502F90C0a740b9C069ddec1c436D483ED7ab8E,1,"stealing_attack,phishing_activities,cybercrime"
2.35,196.02333333333337,6866.583333333333,2,36,0,0.7798067191666666,14.034612945,28.06922589,28.073041889999995,0.00159,0,0,0,1,0,1,1,34,0.0,21007.157894736843,38,0.0555555555555555,1,0xb37722E14FcFc78A56312A9a746C5474822002F2,1,"stealing_attack,phishing_activities,cybercrime"
891.7722222222222,5851.8,7092.3,4,2,0,1.8895,0.943994,3.775976,3.779,0.0,0,0,0,0,0,0,4,2,0.0,21000.0,6,2.0,0,0x0387cfC283fFcF25A4a6A61E832545Bbeb7c8fdA,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0xa7a020aE798A0a026c57eD6cBE48b21D3DBBEc5B,1,"stealing_attack,phishing_activities,cybercrime"
0.0,2.606818181818181,6449.1,1,23,0,3.3972756516443496,78.13649998782006,78.13649998782006,78.13733998782007,0.0,0,0,0,1,0,1,1,23,0.0,21068.0,24,0.0434782608695652,1,0x8c9d299cc3C2111499416Cf4E3677328486cFac2,1,"stealing_attack,phishing_activities,cybercrime"
0.0,198.02000000000004,52677.21666666667,1,6,0,0.4044812983333332,2.42583779,2.42583779,2.4268877899999994,0.0,0,0,0,1,0,1,1,4,0.0,21000.0,7,0.1666666666666666,1,0x4C191DCa6cecFA1e55CAA3CF178eea52728B13E7,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,12.433333333333334,1,1,0,0.00644607,0.0,0.0,0.00644607,0.004882002,0,0,1,2,1,2,1,1,0.0,29574.0,2,1.0,3,0x514E9CA5406F112aBa902b0CbA87395b914D861e,1,"stealing_attack,phishing_activities,cybercrime"
1841.802564102564,160.7543859649123,124845.46666666666,66,77,0,2.8987497935832427,3.967762396083888,261.8723181415366,223.2037341059097,0.0,0,0,15,73,44,53,50,72,0.0,32429.07692307692,143,0.8571428571428571,199,0x2da8703d18AFeD53B303119E4fF06CF035a9fadB,1,"stealing_attack,phishing_activities,cybercrime"
1319.9641666666666,139.6984375,91479.96666666666,41,65,0,0.9452919696238696,1.550851731136416,63.584920976593054,61.44397802555154,0.0,0,0,6,53,30,42,35,60,0.0377358490566037,24490.32075471698,106,0.6307692307692307,113,0x660d30d1fbafdc88a1951370cbe2b3094dbf224b,1,"stealing_attack,phishing_activities,cybercrime"
0.0,8367.316666666668,8370.816666666668,1,2,0,0.01035534,0.02,0.02,0.02071068,0.00029068,0,0,0,0,0,0,1,2,0.0,21000.0,3,0.5,0,0x2bcC8aefa2fc9D8E52DaD098778Bb0A8D08a4aA3,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,7972.266666666666,1,1,0,2.5,2.49958,2.49958,2.5,0.0,0,0,0,0,0,0,1,1,0.0,21000.0,2,1.0,0,0x7F2b4801c338A7B3cc322bFAf151aFea8708E8e0,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0xdbe6dba965afc52f5b3d51e4b15e372f45d4106a,1,"stealing_attack,phishing_activities,cybercrime"
0.0,257.2,17052.766666666666,1,2,0,0.075,0.1497,0.1497,0.15,6e-06,0,0,0,0,0,0,1,2,0.0,21000.0,3,0.5,0,0x9441A81FB67f44Ce7B31C311317e136E7067F8cA,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,286.76666666666665,1,1,0,0.0292,0.028,0.028,0.0292,4.5e-05,0,0,0,0,0,0,1,1,0.0,21000.0,2,1.0,0,0xDaa29859836D97C810c7F9D350D4A1B3E8CafC9a,1,"stealing_attack,phishing_activities,cybercrime"
17.529487179487177,191.19583333333333,4109.783333333334,235,17,0,3.367647058823529,1.8383582158297875,432.01418072000007,57.24999999999999,0.244156117,0,0,5,29,26,46,63,14,0.0793650793650793,78629.25793650794,252,13.823529411764708,81,0xE10270BFb1eD82E120BfC392efb3C94a1604DeD6,1,"stealing_attack,phishing_activities,cybercrime"
28662.535416666666,7224.876666666667,397368.2166666667,9,56,0,0.0662529991071428,0.4049968611111111,3.64497175,3.710167949999997,0.062,0,0,0,1,0,1,9,54,0.0,21000.0,65,0.1607142857142857,1,0x8444173280E5fDC0525494638123b014CfFcC521,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0xEC2D5cC008Ba6D2237d33CA9CF74B684737FCaE8,1,"stealing_attack,phishing_activities,cybercrime"
0.0,213.3298387096774,13226.45,1,63,0,1.3003893335469328,81.91875101345676,81.91875101345676,81.92452801345677,0.005,0,0,0,1,0,1,1,62,0.0,21000.0,64,0.0158730158730158,1,0xAc82537fae701B2046F62BB718c4857787b0b647,1,"stealing_attack,phishing_activities,cybercrime"
0.0,914.3333333333334,940.2333333333332,1,2,0,1.678531205,3.35603741,3.35603741,3.35706241,0.000164,0,0,0,0,0,0,1,2,0.0,21000.0,3,0.5,0,0xf962933e44b1DFC771738A034c80D87bDcd96eCC,1,"stealing_attack,phishing_activities,cybercrime"
0.0,58972.35476190476,412806.4833333333,0,8,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,1,0,3,0.1111111111111111,131128.44444444444,9,0.0,2,0xc94a6e7776bade5da316cf6fd8c751fb0d5c3c5e,1,"stealing_attack,phishing_activities,cybercrime"
0.0,29.683333333333334,4309.266666666666,1,2,0,0.72045075,1.4388225,1.4388225,1.4409015,0.0,0,0,0,0,0,0,1,2,0.0,21000.0,3,0.5,0,0x58a166f9a6ff996e2349eea90d42cc198529a037,1,"stealing_attack,phishing_activities,cybercrime"
2552.814285714285,67.68900343642612,73091.0,29,98,0,0.3832249597813077,1.3149574848471777,38.13376706056816,37.55604605856816,0.01,0,0,6,56,22,38,26,89,0.0157480314960629,24049.385826771653,127,0.2959183673469387,97,0x0059b14e35daB1b4EEe1e2926C7A5660dA66F747,1,"stealing_attack,phishing_activities,cybercrime"
27182.65,930.9858974358974,38547.11666666667,2,14,0,0.9495462214285716,6.64596255,13.2919251,13.2936471,0.0,0,0,0,0,0,0,2,13,0.0,21000.0,16,0.1428571428571428,0,0xFa1F0b67B9b48b2E87467D72f09722E19eD601bd,1,"stealing_attack,phishing_activities,cybercrime"
3.6,1426.9401515151517,31392.68333333333,2,23,0,1.8989258300476088,21.8250555455475,43.650111091095,43.675294091095004,0.022117,0,0,0,1,0,1,2,23,0.0,21000.0,25,0.0869565217391304,1,0x119240Ef17333E8DCB19A0DD4f5fC848981b0Ff4,1,"stealing_attack,phishing_activities,cybercrime"
100.65,186.13333333333333,8860.016666666666,2,7,0,0.2874828516393439,1.0043314807377035,2.0086629614754075,2.0123799614754074,0.001344,0,0,0,0,0,0,2,7,0.0,21000.0,9,0.2857142857142857,0,0x0310c4385311D225CBCACa26FEFc9Ab45D3eba3E,1,"stealing_attack,phishing_activities,cybercrime"
0.0,68.79404761904762,7539.266666666666,1,15,0,0.3045578682666666,4.567507024,4.567507024,4.568368024,0.0,0,0,0,0,0,0,1,14,0.0,21000.0,16,0.0666666666666666,0,0x6AF114154A8850B1c54d48bD9103BDCdB420611B,1,"stealing_attack,phishing_activities,cybercrime"
9.075,32.8248427672956,4097.1,5,54,0,1.2667241573633623,13.679344099524316,68.39672049762157,68.40310449762157,0.0,0,0,0,0,0,0,1,46,0.0,21000.0,59,0.0925925925925925,0,0x0B7f284D74F549731499C44aEd2A10ADCc9E9cC0,1,"stealing_attack,phishing_activities,cybercrime"
1018.1349593495936,170.2420438957476,44731.23333333333,42,244,0,3.213044865471754,18.68624078690476,784.8221130500001,783.982947175108,0.0771701251080804,0,0,0,1,0,1,30,209,0.0,21004.755244755244,286,0.1721311475409836,2,0xf33068d5e798f6519349Ce32669D1EC940Db1193,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0xB2AC8e363eA34201df532A01522a006fCAa389Ee,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,1648.6833333333334,1,1,0,0.1,0.09845,0.09845,0.1,0.000248,0,0,0,0,0,0,1,1,0.0,21000.0,2,1.0,0,0x02673ebfbfaed5891f6b14248b0e2753a8758fbf,1,"stealing_attack,phishing_activities,cybercrime"
1293.3333333333333,70.13421052631578,3000.55,3,20,0,1.5502875046000002,10.333896030666669,31.001688092,31.005750092000007,0.00108,0,0,0,0,0,0,2,19,0.0,21000.0,23,0.15,0,0xb37DA5c9179345341Fe50D37cfc961ba47C01f9a,1,"stealing_attack,phishing_activities,cybercrime"
2658.5333333333333,185.41666666666669,5174.4,2,3,0,0.7889776266666667,1.1821459399999998,2.36429188,2.36693288,0.00094,0,0,0,0,0,0,2,3,0.0,21000.0,5,0.6666666666666666,0,0x5d1bCBDE56db05BeaD0FF7C87C9dC85BAF98ab32,1,"stealing_attack,phishing_activities,cybercrime"
34109.79953051643,8742.194094488188,2421874.183333333,72,128,0,0.5952215591007424,1.1951450361300384,86.05044260136272,76.18835956489501,0.009786093543544,0,0,7,41,11,50,45,10,0.0404040404040404,34447.08585858586,198,0.5625,109,0xC1dD8Ac971129C8C08333924F58Ff40a50b8bb9a,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0xB23fB6cC17026D1Ce9cD543Cb69A023569503e4c,1,"stealing_attack,phishing_activities,cybercrime"
330265.7,36037.26944444444,537301.8166666667,2,7,0,1.5269344571428571,5.3439136000000005,10.6878272,10.6885412,0.0,0,0,0,1,0,2,2,7,0.0,21000.0,9,0.2857142857142857,2,0x91619a3456FDbAc90bD93f51F2917981f0ED3097,1,"stealing_attack,phishing_activities,cybercrime"
14709.949122807016,6040.979166666667,279489.0333333333,20,5,0,0.074,0.0183825319989017,0.3676506399780352,0.37,0.00489476,0,0,1,35,3,9,4,4,0.0,22309.52,25,4.0,289,0xf4c87c851d772b0f9e72cca0690327f2bc505015,1,"stealing_attack,phishing_activities,cybercrime"
18253.45,4441.897499999999,113653.46666666666,7,21,0,0.4388555368983763,1.3157371106951294,9.210159774865906,9.215966274865904,0.0,0,0,0,4,0,4,6,6,0.0,21000.0,28,0.3333333333333333,4,0xc0fed35b43f59c2bfb1eb544bd8921bfb18140c2,1,"stealing_attack,phishing_activities,cybercrime"
0.0,122.525,83599.63333333333,1,11,0,3.333605822545455,36.669223048,36.669223048,36.669664048,0.0,0,0,0,0,0,0,1,11,0.0,21000.0,12,0.0909090909090909,0,0xc169a0e826f22fc7d37a48aaa346ffb4521c35cd,1,"stealing_attack,phishing_activities,cybercrime"
1970.0833333333333,129.92063492063494,2951.616666666667,2,22,0,2.447695004863636,26.9241620535,53.848324107,53.849290107,0.0,0,0,0,0,0,0,2,22,0.0,21000.0,24,0.0909090909090909,0,0xac3800002e45ed2e1a55dedfa2aca137f6dba61e,1,"stealing_attack,phishing_activities,cybercrime"
0.0,164.75238095238095,5303.883333333333,1,15,0,0.4079084666666667,6.117766,6.117766,6.118627000000001,0.0,0,0,0,0,0,0,1,15,0.0,21000.0,16,0.0666666666666666,0,0x1c39d6E0278D1A28Ce21DBD73826559b010224E5,1,"stealing_attack,phishing_activities,cybercrime"
0.0,3658.95,21252.58333333333,1,2,0,0.6000000000000001,1.199622,1.199622,1.2000000000000002,0.0,0,0,0,0,0,0,1,2,0.0,21000.0,3,0.5,0,0xB2A3FCf38979898e695c88947e3373bf1c2E9b37,1,"stealing_attack,phishing_activities,cybercrime"
28.766666666666666,26.26111111111111,6593.383333333333,2,37,0,1.7599292656767054,32.557830415019055,65.11566083003811,65.1173828300381,0.0,0,0,0,0,0,0,1,32,0.0,21000.0,39,0.054054054054054,0,0x33bf8bde242216da572d6486d641ae0a18137306,1,"stealing_attack,phishing_activities,cybercrime"
2193.0875,547.3423076923076,12784.45,5,14,0,4.781156050714285,13.386413742000002,66.93206871000001,66.93618470999999,0.0,0,0,0,0,0,0,4,14,0.0,21000.0,19,0.3571428571428571,0,0x0eF2724a6D8be9f72f3d35b62E1e8a37CEaF721e,1,"stealing_attack,phishing_activities,cybercrime"
0.0,28.772222222222226,4876.416666666667,1,22,0,0.4433397963636363,9.75144552,9.75144552,9.75347552,0.000812,0,0,0,0,0,0,1,20,0.0,21000.0,23,0.0454545454545454,0,0xf747726200C7FC14Ef4CE267b1F070128C2260Dd,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x0C8b0b3e963beCf16cda410fe1Eb4B5D64022C94,1,"stealing_attack,phishing_activities,cybercrime"
404.7527777777778,12939.116666666669,15365.4,7,2,0,1.6437,0.4685823814285714,3.28007667,3.2874,0.00129633,0,0,0,1,0,1,7,2,0.0,21000.0,9,3.5,1,0xce686d019E6f692aF646A8dF3BfE789dA97a484f,1,"stealing_attack,phishing_activities,cybercrime"
19.716666666666665,234.995,2388.4166666666665,3,11,0,5.5645963718181815,20.40313503,61.20940509,61.21056009,0.0,0,0,0,1,0,1,3,10,0.0,21000.0,13,0.2727272727272727,1,0x6d64486A5C99139b53239297E0b653D196d05777,1,"stealing_attack,phishing_activities,cybercrime"
572.7464831804282,83.46523297491039,66399.25,110,187,0,0.1820965090504616,0.6334048553009489,69.67453408310438,34.052047192436326,0.0,0,0,7,127,72,105,78,172,0.0067340067340067,28501.804713804715,297,0.5882352941176471,295,0xcc66ea7ef61a67df02afb18706c68a5f30b22300,1,"stealing_attack,phishing_activities,cybercrime"
506.4633333333333,166.39135802469136,5770.116666666667,6,28,0,0.4876140672214207,2.274403147033297,13.646418882199784,13.653193882199782,0.001189,0,0,0,1,0,1,6,26,0.0,21000.0,34,0.2142857142857142,1,0x2789b7b3557f39643198433daEBF6b43512Be65B,1,"stealing_attack,phishing_activities,cybercrime"
14.866666666666667,194.0342105263158,7373.3,2,39,0,0.6204422815384617,12.04776349,24.09552698,24.197248980000005,0.1,0,0,0,2,0,2,2,34,0.0,21000.0,41,0.0512820512820512,2,0xB9Cfb36060785F6800B1aB9ccC9B4F341d097399,1,"stealing_attack,phishing_activities,cybercrime"
430.5298449612403,664.3190972222222,31887.316666666666,44,49,0,2.0692136891446795,2.2977272727272733,101.10000000000004,101.39147076808926,0.2251939940892807,0,0,11,35,4,12,23,32,0.0,24607.52688172043,93,0.8979591836734694,58,0x75dbe6e21e38a05a82ad64281a9e28a627619273,1,"stealing_attack,phishing_activities,cybercrime"
1.8833333333333333,67.36960784313726,4160.5,3,52,0,1.1190777022746003,19.39608683942641,58.18826051827922,58.192040518279214,0.0,0,0,0,1,0,1,3,49,0.0,21000.0,55,0.0576923076923076,1,0x93574D7c405717D80520944Ee1Cb72D327B01dF5,1,"stealing_attack,phishing_activities,cybercrime"
0.0,6825.55,36288.35,1,3,0,0.4323333333333333,1.296139,1.296139,1.297,0.0,0,0,0,0,0,0,1,3,0.0,21000.0,4,0.3333333333333333,0,0xd5EDb088b7382b397238f5010D14cf10Dd395007,1,"stealing_attack,phishing_activities,cybercrime"
0.0,113.73846153846154,1478.6,0,14,0,0.5894093080714286,0.0,0.0,8.251730313,8.251730313,0,0,0,8,0,9,0,14,0.0,21000.0,14,0.0,9,0xaC513396Ee50091972eE6fc07D120b6Ad360b233,1,"stealing_attack,phishing_activities,cybercrime"
0.0,73.74444444444445,8075.25,1,16,0,0.68136385125,10.89973062,10.89973062,10.90182162,0.00123,0,0,0,0,0,0,1,16,0.0,21000.0,17,0.0625,0,0x94D55B6f8b53903026399ab45294140EAfbFbF44,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x8202b590Eca4662446102b3a97E3536aAc8ab941,1,"stealing_attack,phishing_activities,cybercrime"
517120.2,10397.63,1572568.6333333333,4,6,0,0.707393365,1.0605807975,4.24232319,4.24436019,0.0,0,0,0,2,0,2,3,6,0.0,21000.0,10,0.6666666666666666,2,0x26F7Eb488661C33c43089aD61944f3231222b32f,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0xF394D807795ff57373F1fe903046596CB0f69ACC,1,"stealing_attack,phishing_activities,cybercrime"
92879.1,92886.31666666668,92900.05,2,2,0,2.033251,2.030041,4.060082,4.066502,0.005895,0,0,0,0,0,0,1,2,0.0,21000.0,4,1.0,0,0xcae77a05ab518492144944fb50572ebfa3595870,1,"stealing_attack,phishing_activities,cybercrime"
609.0933333333334,356.6141025641026,9294.483333333334,16,27,0,3.1923802892592588,5.3869348021875005,86.190956835,86.19426780999999,0.0,0,0,1,2,1,2,14,26,0.0,22266.071428571428,42,0.5925925925925926,3,0xBbDEF8b12BABD3ab6018566BC17eC3Aa302b8348,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0xD362C189cb0056159d2fE22bD8203e26579f620D,1,"stealing_attack,phishing_activities,cybercrime"
0.8833333333333333,189.62291666666667,5013.333333333333,2,17,0,0.7896425169246453,6.7105058938594855,13.421011787718973,13.42392278771897,0.001189,0,0,0,0,0,0,2,15,0.0,21000.0,19,0.1176470588235294,0,0x6122EE683dbEe50fD432fE5BdD8Ac055aA3D42b1,1,"stealing_attack,phishing_activities,cybercrime"
2.55,146.74102564102563,2020.3833333333332,2,14,0,3.410243985937509,23.871644901562565,47.74328980312513,47.74341580312512,0.0,0,0,0,0,0,0,2,10,0.0,21000.0,16,0.1428571428571428,0,0xdF3e77CD5e563f93fC7ecA905d3302e95f9bb150,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,281.6333333333333,1,1,0,0.04,0.039139,0.039139,0.04,0.0,0,0,0,0,0,0,1,1,0.0,21000.0,2,1.0,0,0xd9D25DcE4c3765855c76F3d2BAccc0755C4d0bc5,1,"stealing_attack,phishing_activities,cybercrime"
3.8666666666666663,0.0,2639.35,2,1,0,20.74328980312513,10.371518901562563,20.74303780312513,20.74328980312513,0.0,0,0,0,0,0,0,2,1,0.0,21000.0,3,2.0,0,0x9B521529D04329C2B0a9F9B7DB18ed775c6cA8FC,1,"stealing_attack,phishing_activities,cybercrime"
959.0835555555554,90.20765765765763,82605.95,76,112,0,0.1906282810167966,0.6691165369053349,50.852856804805455,21.350367473881217,0.0,0,0,6,89,59,78,62,104,0.0,25697.98404255319,188,0.6785714285714286,215,0x545f5e5c54d8ac72af1c7de8c070387b73841a24,1,"stealing_attack,phishing_activities,cybercrime"
3822.5083333333337,75.43703703703704,10180.333333333334,3,37,0,0.9498072475945948,11.713428387,35.140285161,35.142868161,0.0,0,0,0,0,0,0,3,30,0.0,21000.0,40,0.081081081081081,0,0xE0b13c073e8173b06062c69A160EbB54e2AF86c3,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0xB76a4770587f76d6c644DeeC275a2c76069b5F14,1,"stealing_attack,phishing_activities,cybercrime"
29207.88333333333,22.39736842105263,38990.91666666666,2,39,0,2.1589836321243485,42.0995403264248,84.1990806528496,84.20036165284958,0.0,0,0,0,0,0,0,2,35,0.0,21000.0,41,0.0512820512820512,0,0x0d9786138578fcdcce04435592545ef08422d755,1,"stealing_attack,phishing_activities,cybercrime"
15985.845757575757,18350.76892361111,1761679.433333333,111,97,0,0.615425432499057,0.6969251177972721,77.35868807549721,59.69626695240851,0.0,0,0,10,77,40,85,69,84,0.1057692307692307,31895.716346153848,208,1.1443298969072164,176,0xbb53be0690ae7256833099a1f01125eb33445692,1,"stealing_attack,phishing_activities,cybercrime"
0.0,194.93703703703704,65639.53333333334,1,10,0,0.4474379629999999,4.47393863,4.47393863,4.47437963,0.0,0,0,0,0,0,0,1,10,0.0,21000.0,11,0.1,0,0xbE11D0d38Ef4857224032afc9C96647492F726cE,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0xD0Ac32Ab01D9D3EC145EF63f73BF4e222dBCc0fb,1,"stealing_attack,phishing_activities,cybercrime"
187.70861678004536,350.8744047619047,29514.533333333333,148,85,0,1.486015544409257,0.8502227698431544,125.83296993678684,126.31132127478688,0.0,0,0,2,131,97,101,119,76,0.0128755364806866,28415.716738197425,233,1.741176470588235,328,0xdafc2a2d4e070f863cfcb5887bc2516e05e18877,1,"stealing_attack,phishing_activities,cybercrime"
